id,translation
1769,"{'ca': ""Al cap de poc s'allunyaren. Tom comandava, Huck tenia el rem de darrera, i Joe el de davant."", 'hu': 'Tom parancsokat osztogatott, Huck hátul, Joe pedig elöl állt az evezőknél.'}"
1770,"{'ca': 'Tom estava al mig de la nau, amb celles ombrívoles i braços closos i donava les seves ordes amb un murmuri baix i ferreny.', 'hu': 'Tom zord tekintettel, karba font kézzel, a tutaj közepén állva mély, komor hangon adta ki parancsait:'}"
1771,"{'ca': '-Orseu, i ajusteu-la al vent!', 'hu': 'Ráállni a szélre!'}"
1772,"{'ca': '-Bé bé, senyor!', 'hu': 'Igenis, kapitány úr!'}"
1773,"{'ca': '-Ferma, feeerma la nau!', 'hu': 'Irányt tartani!'}"
1774,"{'ca': ""-Ja n'esta, senyor!"", 'hu': 'Igenis, kapitány úr!'}"
1775,"{'ca': '-Amolleu-la un punt!', 'hu': 'Egy fokkal jobbra, fiúk!'}"
1776,"{'ca': '-Ja esta, senyor!', 'hu': 'Igenis, kapitány úr!'}"
1777,"{'ca': 'Com que els minyons menaven constantment i monotonament el rai cap al mig del riu, hom entenia indubtablement que aquestes ordes no eren dades sinó «per seguir la moda», i no pretenien significar cap cosa especial.', 'hu': 'Mivel a fiúk a tutajt a folyó közepe felé irányították, és állandóan ugyanazt az irányt igyekeztek betartani, világos, hogy ezeknek a parancsoknak inkább csak stílusbeli jelentőségük és voltaképpen semmi értelmük sem volt.'}"
1778,"{'ca': '-Quínes veles porta?', 'hu': 'Melyik vitorla van kifeszítve?'}"
1779,"{'ca': '-Veles majors, cofes i petifocs, senyor.', 'hu': 'A fővitorla és a csúcsvitorla, kapitány úr!'}"
1780,"{'ca': '-Hisseu els sobres!', 'hu': 'Gyerünk, ti hatan fel az árbocra!'}"
1781,"{'ca': ""Desplegueu aquí dalt l'ala de gavia!"", 'hu': 'A fővitorlához!... Mi lesz már, fiúk?!...'}"
1782,"{'ca': 'De pressa!', 'hu': 'Mozogjatok ott elöl!'}"
1783,"{'ca': '-Bé, bé, senyor!', 'hu': 'Igenis, kapitány úr!'}"
1784,"{'ca': ""-Allargueu els riços al guanet de l'arbre mestre!"", 'hu': 'Fel a fővitorlát!'}"
1785,"{'ca': 'Escotes i braces!', 'hu': 'Húzd meg! Most, fiúk!'}"
1786,"{'ca': 'Amunt, fillets!', 'hu': 'Igenis, kapitány úr!'}"
1787,"{'ca': '-Ala, a sotavent, tot a babord!', 'hu': 'Féljobbra! Még!'}"
1788,"{'ca': ""-Estigueu a punt per a l'encontre!"", 'hu': 'Úgy! Vigyázz!'}"
1789,"{'ca': 'Port, port!', 'hu': 'Rajta fiúk!'}"
1790,"{'ca': 'Som-hi, companys!', 'hu': 'Húzzad!'}"
1791,"{'ca': 'Amb delit!', 'hu': 'Hó-rukk!'}"
1792,"{'ca': 'Ferma la nau! -Ferma esta, senyor!', 'hu': 'Igenis, kapitány úr!'}"
1793,"{'ca': 'El rai passava al mig del riu. Els minyons encararen bé la proa, i després descarregaren els rems.', 'hu': 'A tutaj a folyam közepére ért, a fiúk a helyes irányba állították az orrát, és behúzták az evezőket.'}"
1794,"{'ca': 'El riu no era alt, de manera que no hi havia més que dues o tres milles de marxa.', 'hu': 'A vízállás elég alacsony volt, úgyhogy a folyó sodra nem volt sebesebb óránkénti 2-3 mérföldnél.'}"
1795,"{'ca': ""Amb prou feines fou dita una paraula durant els següents tres quarts d'hora."", 'hu': 'A következő háromnegyed órában alig-alig hangzott egy-egy szó.'}"
1796,"{'ca': 'Ara el rai passava davant el poblet llunya.', 'hu': 'Most a tutaj a távoli falu előtt siklott el. A falu békésen pihent a csillagokkal teleszórt nagy folyó mellett.'}"
1797,"{'ca': ""Dos o tres llumets de feble resplendor mostraven on queia, pacíficament adormit més enlla del vague i dilatat corrent, ple de pedreria d'estels, inconscient del fet paorós que estava succeint."", 'hu': 'Egy-két pislogó fény mutatta csak, hol fekszik St. Petersburg. Természetesen a falu mit sem sejtett arról a nagyszabású eseményről, amely éppen most zajlott le mellette.'}"
1798,"{'ca': ""El Negre Flagell romania encara quiet, amb els braços closos, mirant per darrera vegada la escena de ses joies primerenques i sos darrers sofriments, i desitjant que «ella» pogués veure'l ara, lluny, anant per la mar esquerpa, confrontant el perill i la mort amb cor indomable, marxant cap el seu destí amb un somriure inflexible en els llavis."", 'hu': 'A Fekete Rém némán állott karba font kezekkel, utolsó tekintetet vetett régmúlt örömeinek és friss bánatának színhelyére, és azt kívánta, bárcsak ""Ő"" is láthatná most, amint idegenben, a tengeren, bátor szívvel néz szembe a halálos veszéllyel, és ajkán keserű mosollyal várja kikerülhetetlen végzetét.'}"
1799,"{'ca': ""Era un esforç ben petit per a la seva imaginació el transportar l'illa de Jackson més enlla de l'esguard del poblet: així és que li dona «la darrera mirada» cortrencat i satisfet."", 'hu': 'Képzeletének igazán nem adott nagyobb munkát, hogy a kis szigetet messze-messze helyezze a falutól, és így megtört szívvel és boldogan vetett búcsúpillantást a falura.'}"
1800,"{'ca': ""Els altres pirates miraren per darrer cop, també; i tots plegats miraren per tant de temps que estigueren a punt de deixar que el corrent se'ls endugués enfora de l'abast de l'illa."", 'hu': 'A többi kalóz is búcsúpillantást vetett feléje, olyan soká néztek a partra, hogy a tutaj majdnem eltért a helyes iránytól, és az ár már-már elsodorta őket a szigettől.'}"
1801,"{'ca': 'Pero descobriren a temps el perill i feren una maniobra per impedir-ho.', 'hu': 'De még idejében észrevették a veszélyt, és néhány evezőcsapással helyes irányba terelték a tutajt.'}"
1802,"{'ca': ""Cap a les dues del matí el rai tocava a terra a l'alfac, a dues-centes yardes damunt el cap de l'illa; i ells passaren gual endavant i endarrera fins que hagueren desembarcat els nolits."", 'hu': 'Körülbelül hajnali két órakor tutajuk megfeneklett a homokzátonyon, a sziget csúcsától mintegy kétszáz yardnyira. A fiúk belegázoltak a vízbe.'}"
1803,"{'ca': ""Entre ço que pertanyia al petit rai hi havia una antiga vela, i ells l'estengueren damunt un amagatall, entre les mates, fent-ne una tenda per arrecerar les seves provisions; pero ells dormirien al ras si el temps era bo, com escau als bandejats."", 'hu': 'Ebben a kis sátorban akarták elraktározni élelmiszerkészletüket. Maguk azonban nem szándékoztak itt aludni, mert mint zsiványokhoz illett, úgy határoztak, hogy szép időben a szabad ég alatt fognak hálni.'}"
1804,"{'ca': ""Bastiren un foc al costat d'una gran soca, a vint o trenta passes endins de les ombrívoles fondaries del bosc, i després cuinaren un bocí del porc a la paella, per sopar, i consumiren la meitat de la coca de blat de moro que havien portat."", 'hu': 'Az erdő mellett húsz-harminc lépésre, egy hatalmas fatönk mellett tüzet raktak, aztán vacsorára szalonnát sütöttek a lábasban, és málékészletüknek a felét elfogyasztották.'}"
1805,"{'ca': ""Semblava un joc gloriós el celebrar un festí d'aquella manera lliure i salvatge dins la boscúria verge d'una illa inexplorada i inhabitada, lluny dels indrets per on circulen els homes; i digueren que mai més no tornarien a la civilització."", 'hu': 'Dicső dolognak látszott ilyen szabad módon a szűz erdőben, járatlan és emberektől lakatlan szigeten, az emberek forgatagától távol élni. Meg is fogadták egymásnak, hogy sohase fognak visszatérni a civilizáció rabságába.'}"
1806,"{'ca': ""El foc que s'enfilava il·lumina llurs cares, i escampa una llum rogenca damunt les soques i columnes de llur temple selvós, i damunt el lluent fullatge i els fistons de les plantes arrapadisses."", 'hu': 'A fel-fellobbanó tűz vörös lángjai megvilágították arcukat, rőt fényét a hatalmas törzsekre vetette, amelyek úgy borultak össze, mint egy templom oszlopai; tűzben égtek a levelek és a számtalan kúszónövény.'}"
1807,"{'ca': ""Quan la darrera fragil llenqueta de porc havia desaparegut i l'última ració de coca era devorada, els minyons s'estengueren damunt l'herbei, plens de gaubança."", 'hu': 'Mikor az utolsó darab sült szalonnát és máléporciójuk utolsó morzsáit is lenyelve vacsorájukat teljesen elfogyasztották, nagy kielégüléssel feküdtek le a tűz mellé a fűbe.'}"
1808,"{'ca': ""Haurien pogut trobar una banda més fresca, pero no volien privar-se de un tret tan romantic com era un foc d'acampament."", 'hu': 'Találhattak volna ugyan hűvösebb helyet is, de nem tudták kivonni magukat a lobogó tábortűz varázsa alól.'}"
1809,"{'ca': '-No és una diversió?- digué Joe.', 'hu': 'Ugye, gyönyörű? - kérdezte Joe.'}"
1810,"{'ca': '-És una llaminadura- digué Tom.', 'hu': 'Csuda! - felelt Tom.'}"
1811,"{'ca': '-Que dirien, els nois, si ens veiessin?', 'hu': 'Mit szólnának vajon a fiúk, ha látnának?'}"
1812,"{'ca': '-Que dirien?', 'hu': 'Mit szólnának?'}"
1813,"{'ca': 'Si vinguessin a raure aquí, es moririen: oi, Huck?', 'hu': 'Meghalnának a gyönyörűségtől, hogy itt lehetnek. Nem igaz, Hucky?!'}"
1814,"{'ca': ""-També ho compto- digué Huckleberry; -pero tanmateix a mi m'escau."", 'hu': 'Én is azt hiszem - felelte Huckleberry. - Nekem mindenesetre nagyon tetszik.'}"
1815,"{'ca': 'No demano cosa millor.', 'hu': 'Nem is kívánok magamnak mást.'}"
1816,"{'ca': ""Mai no tinc tanta cosa a menjar, generalment; i aquí no poden venir i donar-li una guitza a un hom i fer-lo pertenir d'aquella manera."", 'hu': 'Legtöbbször nem is kaptam eleget enni, azonkívül itt... nem rúg belém senki, és senki sem mondja, hogy csavargó vagyok.'}"
1817,"{'ca': '-Aquesta és ben bé la vida que fa per a mi- digué Tom. -No cal que hom es llevi al matí, i que vagi a escola, i es renti, i totes aquelles remalaides ximpleses.', 'hu': 'Éppen ez az élet felel meg nekem - mondta Tom -, nem mondja senki, hogy keljek fel, senki se zavar iskolába, nem hajszolnak, hogy mosdjam meg, és nem ölhetnek egyéb ilyen szamárságokkal.'}"
1818,"{'ca': 'Veieu? Un pirata no ha de fer res, Joe, quan és a la platja, pero un ermita ha de dir qui sap les pregaries, i en acabat no té cap divertiment, almenys en el seu ofici.', 'hu': 'Látod, Joe, egy kalóznak nincsen semmi dolga, ha már szárazföldön van; nem úgy, mint a remetének, akinek jó sokat kell imádkoznia, nincsen neki semmi szórakozása, és különben is mindig egyedül kell lennie.'}"
1819,"{'ca': '-Oh! Sí, és veritat- digué Joe; -pero no hi havia pensat gaire, sabeu?', 'hu': 'Igen, így is van - mondta Joe -, de én nem is nagyon gondoltam erre.'}"
1820,"{'ca': ""M'estimo molt més ésser un pirata, ara que ho he tastat."", 'hu': 'Most már, hogy megpróbáltam, százszor inkább vagyok kalóz, mint remete.'}"
1821,"{'ca': '-Veieu?- digué Tom. -La gent no hi té tirada, pels ermitans, avui en dia, com feien en el temps de la vellura; pero un pirata sempre és respectat.', 'hu': 'Tudod, Joe - folytatta Tom -, az emberek mostanában már nem is nagyon törődnek úgy a remetékkel, mint valamikor. De egy kalózt mindig megbecsülnek.'}"
1822,"{'ca': 'I un ermita no té més remei que dormir al lloc més dur que pot trobar, i portar robes de sac, i cendra damunt la testa, i estar-se al ras en temps de pluja, i…', 'hu': 'És a remetének a legkeményebb helyen kell aludnia, amit csak talál, szőrcsuhában kell neki járni, és hamut kell szórni a fejére, ki kell állni az esőre, és...'}"
1823,"{'ca': ""-Per que se'n posa de roba de sac, i de cendra damunt la testa?- demana Huck."", 'hu': 'Mért kell neki szőrcsuhában járni, és mért kell hamut hinteni a fejére? - tudakozódott Huck.'}"
1824,"{'ca': '-No ho sé.', 'hu': 'Mit tudom én.'}"
1825,"{'ca': 'Pero no tenen més remei: sempre ho fan, els ermitans.', 'hu': 'De az szent igaz, hogy így kell nekik tenni.'}"
1826,"{'ca': ""Vós hauríeu hagut de fer-ho, si n'haguéssiu estat."", 'hu': 'Neked is így kellene csinálnod, hogyha remete lennél.'}"
1827,"{'ca': ""-L'as em reflic, que jo m'hi avingués!- digué Huck."", 'hu': 'Én bizony nem csinálnám! - mondta Huck.'}"
1828,"{'ca': '-Bé, doncs, que farieu?', 'hu': 'Hát mit tennél?'}"
1829,"{'ca': '-No ho sé, pero no ho faria aixo.', 'hu': 'Tudja fene.'}"
1830,"{'ca': '-Bé, Huck: és que caldria que ho féssiu.', 'hu': 'De Huck, értsd meg, muszáj lenne ezt csinálni.'}"
1831,"{'ca': 'I com us en sortiríeu?', 'hu': 'Nem tudnál mást tenni.'}"
1832,"{'ca': '-Ves, no ho comportaria.', 'hu': 'Hát én nem állanám ki.'}"
1833,"{'ca': 'Tocaria pirandó.', 'hu': 'Én megszöknék.'}"
1834,"{'ca': '-Tocar pirandó!', 'hu': 'Megszöknél?'}"
1835,"{'ca': 'Quín bell calet seríeu com a ermita!', 'hu': 'Mondhatom, derék egy remete lennél!'}"
1836,"{'ca': 'Fóreu una calamitat!', 'hu': 'Gyalázatosan leszerepelnél!'}"
1837,"{'ca': ""El Ma-roja no respongué, perque s'esmerçava en quelcom de millor."", 'hu': 'A Véres Kezű nem felelt, sokkal jobban el volt foglalva.'}"
1838,"{'ca': 'Havia acabat de baumar una panotxa, i ara hi adaptava una tija, carregava de tabac, i apretava una brasa contra el carregament i bufava un núvol de fum olorós: estava en plena florida de luxuriosa gaubança.', 'hu': 'Éppen befejezett egy kukoricatorzsából készült pipát, majd szárat csinált hozzá, megtöltötte pipáját dohánnyal, tetejébe rányomott egy darab parazsat, sűrű füstfelhőt fújt, és a legcsodálatosabb boldogságban úszott.'}"
1839,"{'ca': ""Els altres pirates li envejaven aquest vici majestuós, i resolgueren secretament d'adquirir-lo com més aviat millor."", 'hu': 'A többi kalóz természetesen irigyen nézte ezt a nagyszabású, magasztos bűnözést, és titokban ők is megfogadták, hogy hamar rá fognak szokni. Ekkor megszólalt Huck:'}"
1840,"{'ca': 'Huck no triga a dir: -Que els pertoca fer als pirates?', 'hu': 'Tulajdonképpen mit kell csinálni egy kalóznak?'}"
1841,"{'ca': '-Oh! Tenen una vida escometedora: prenen vaixells, i els calen foc, i agafen els diners i els enterren en indrets paorosos de llur illa, on hi ha fantasmes i coses a vigilar, i maten a tothom en els vaixells: els fan caminar per un tauló.', 'hu': 'Ó, sok mindent... - felelte Tom - hajókat fognak el, felgyújtják őket, elrabolják a pénzt, borzalmas helyeken elássák, legtöbbször a szigetükön, olyan helyeken, ahol szellemek és kísértetek vigyáznak rá.'}"
1842,"{'ca': ""-I s'emporten les dones a l'illa- digué Joe.- Les dones no les maten."", 'hu': 'Mindenkit leölnek a hajón, vagy élve a tengerbe dobálnak.'}"
1843,"{'ca': '-No- confirma Tom: -no maten les dones: són massa nobles per a fer aquest tropell.', 'hu': 'Az asszonyokat meg elviszik a szigetre - mondta Joe. - A kalózok nem gyilkolják meg az asszonyokat. - Nem - helyeselt Tom -, nem ölik meg az asszonyokat, ahhoz túlságosan nagylelkűek.'}"
1844,"{'ca': 'I les dones sempre són belleses, tanmateix. -I no duen pas vestits rebregats!', 'hu': 'Az asszonyok meg mindig nagyon gyönyörűek. - És nem viselnek akármilyen vacak ruhát.'}"
1845,"{'ca': 'Oh! No!', 'hu': 'Nem ám.'}"
1846,"{'ca': 'Tot or i argent i diamants- va fer Joe amb entusiasme.', 'hu': 'Minden csupa arany, ezüst meg gyémánt rajtuk - lelkesedett Joe.'}"
1847,"{'ca': '-Quí?- digué Huck.', 'hu': 'Kiken? - kérdezte Huck.'}"
1848,"{'ca': '-Ves, els pirates.', 'hu': 'Hát a kalózokon.'}"
1849,"{'ca': 'Huck examina sos propis vestits amb deseperança. -Compto que no estic vestit com convindria per a fer de pirata- digué, amb una patetica recança en la seva veu; -pero no he pogut haver sinó aixo.', 'hu': 'Huck nem állta meg, hogy végig ne nézze saját öltözetét. - Azt hiszem, hogy az én ruhám nem jó kalózruha - szólalt meg Huck, hangjában bánatos pátosszal -, de nincs más ruhám, csak ez.'}"
1850,"{'ca': 'Pero els altres minyons li digueren que els bells vestits arribarien ben de pressa, un cop haguessin començat llurs aventures.', 'hu': 'A két másik fiú megvigasztalta, hogy a szép ruhákat hamar megszerzik, csak kezdődjenek meg kalandjaik.'}"
1851,"{'ca': 'Li feren capir que sos pobres parracs farien el fet, per a començar, encara que fos el costum dels rics pirates de començar amb el guarda-roba complet.', 'hu': 'Megértették vele: ezek a szegényes rongyok is megteszik, hogy megkezdhesse a kalózkodást, bár a gazdag kalózoknak az volt a szokásuk, hogy megfelelő ruhatárral fogtak a kalózélethez.'}"
1852,"{'ca': ""Gradualment llur conversa s'extingí i l'ensopiment comença de lliscar damunt les parpelles dels petits bandejats."", 'hu': 'Lassan-lassan elhalt a beszélgetés, és a kis csavargók szemére ólmos fáradtság nehezedett.'}"
1853,"{'ca': ""La pipa caigué dels dits del Ma-roja, i ell dormí el bon son d'una consciencia sense noses i de un cos fadigat."", 'hu': 'A Véres Kezű ujjai közül kicsúszott a pipa, és tiszta lelkiismerettel, fáradtan elaludt.'}"
1854,"{'ca': 'Al Terror de les Mars i al Negre Flagell de la Mar Espanyola els costa més de trencar el son.', 'hu': 'A Tengerek Haramiája és a Spanyol Vizek Fekete Réme már nehezebben aludt el.'}"
1855,"{'ca': ""Digueren llurs pregaries interiorment, i bo i ajaguts, ja que allí no hi havia ningú amb autoritat per a fer-los agenollar i dir-les en alta veu: de fet no tenien ganes de dir-les, pero els feia temor de pendre's aquests eixamples, que podien atreure un llamp especial i sobtat de les celiques altures."", 'hu': 'Titokban mindketten elmondták esti imájukat, de csak magukban és fekve, mert senki se volt, aki rájuk parancsoljon, hogy letérdeljenek, és hangosan imádkozzanak. Valójában egyáltalán nem is akartak imádkozni, de aztán mégis visszariadtak ilyen vakmerőségtől, mert mindketten féltek, hogy az égből hirtelen külön villámok csapnak le rájuk.'}"
1856,"{'ca': 'Després arribaren al marge imminent de la son, i es posaren a rondar-lo; pero ara vingué un intrús que no volia donar-se: era la consciencia.', 'hu': 'Végre már odáig jutottak, hogy elérték az álom küszöbét, de akkor váratlan látogató jelentkezett: a lelkiismeret.'}"
1857,"{'ca': ""Intentaren arguir, per allunyar-la, que vintenes de vegades havien furtat llaminadures i pomes; pero llur consciencia no havia d'apaivagar-se amb tan mesquines plausibilitats."", 'hu': 'Azzal próbáltak érvelni a lelkiismeret ellen, hogy máskor is csentek el édességeket és almát, de a lelkiismeretet nem lehetett elcsitítani ilyen átlátszó cselekkel.'}"
1858,"{'ca': ""Els sembla, al capdavall, que no s'hi valia a discutir un fet inderrocable: pendre llaminadures no era més que rapissar, mentre que apoderar-se de porc i pernil i béns d'aquesta mena era, clar i net, robar; i contra aixo hi havia un manament a la Bíblia."", 'hu': 'A végén úgy érezték, nem lehet megkerülni azt az egyszerű tényt, hogy az édességek elvétele egyszerű torkoskodás, de sonkának, szalonnának és egyéb értékes holminak elvitele közönséges, aljas lopás... amely ellen a Tízparancsolatban külön tilalom van.'}"
1859,"{'ca': 'Així és que interiorment resolgueren que, mentre romanguessin en aquell ofici, llurs pirateries no serien de bell nou tacades amb el crim del robament.', 'hu': 'Titokban el is határozták, hogy kalózkodásuk ideje alatt nem fogják magukat a lopás bűnével beszennyezni.'}"
1860,"{'ca': 'Aleshores llur consciencia els concedí una treva, i aquests curiosos pirates il·logics trencaren pacíficament el son.', 'hu': 'A lelkiismeret ekkor, egyelőre, irgalmat adott, és a kalózok elaludtak.'}"
1861,"{'ca': 'CAPÍToL XIV', 'hu': 'XIV. FEJEZET'}"
1862,"{'ca': 'En despertar-se Tom al matí, es pregunta on es trobava.', 'hu': 'Amikor Tom másnap felébredt, csodálkozva nézett körül.'}"
1863,"{'ca': ""S'assegué i es frega els ulls, i mira a son voltant: aleshores va compendre la cosa."", 'hu': 'Felült, megdörzsölte szemét, nyújtózkodott, végre megértette, mi történt.'}"
1864,"{'ca': ""Agrisava el cel l'alba freda, i hi havia una sensació delectable de repos i pau en la profunda calma penetrant i el silenci dels boscos."", 'hu': 'Szürke, hűvös hajnal volt, az erdő mély csendje és nyugalma édes békét és meghittséget lehelt.'}"
1865,"{'ca': 'No es movia una fulla; ni un so trencava la gran meditació de la natura.', 'hu': 'Egyetlen levél se rezdült, egyetlen hang se zavarta a nagy természet áhítatát.'}"
1866,"{'ca': 'Hi havia rosaris de gotes de rosada damunt les fulles i les herbes.', 'hu': 'A leveleken és füveken harmatcseppek ragyogtak.'}"
1867,"{'ca': ""Un llit de blanques cendres cobria el caliu, i una garlanda de fum, prima i blava, s'alçava tota dreta per l'aire."", 'hu': 'A tüzet vékony szürke hamuréteg takarta, és halványkék füstoszlop emelkedett egyenesen az ég felé.'}"
1868,"{'ca': 'Joe i Huck encara dormien.', 'hu': 'Joe és Huck még aludtak.'}"
1869,"{'ca': 'Aleshores, ben endins de la boscúria, un ocell canta, i un altre respongué; no triga de sentir-se el martelleig del pigot.', 'hu': 'Egyszerre messze az erdőben megszólalt egy madár, valahol felelt rá egy másik, és egy harkály kopácsolása hallatszott.'}"
1870,"{'ca': ""Gradualment, el gris terbol i fred de la matinada s'esblanqueí, i al mateix compas els sons es multiplicaren i es manifesta la vida."", 'hu': 'A reggel hideg szürkesége lassan, fokonként felszakadt, és ugyanígy fokonként sokasodtak meg a hangok, és az élet megnyilatkozott.'}"
1871,"{'ca': 'La meravella de la natura arrabassant-se al son i anant a la tasca, es descobrí al minyó consirós.', 'hu': 'A fiú előtt kibontakozott a nagy természet ébredésének és munkába indulásának csodálatos színjátéka.'}"
1872,"{'ca': ""Un cuquet verd anava arrossegant-se damunt una fulla amarada de rou, adesiara alçant en l'aire les dues terceres parts de son cos, flairant a son volt, i després tornant a avançar, perque prenia mesures, segons deia Tom; i quan el cuc se li acosta de son grat, ell segué quiet com una pedra, amb ses esperances muntant o defallint alternativament a mesura que la bestioleta anava envers ell o semblava inclinada a adreçar-se a qualsevol altre indret; i quan a la fi reflexiona, per espai d'un moment anguniós, amb son cos encorbat en l'aire, i després baixa a la cama de Tom i comença un viatge al seu damunt, tot son cor se n'alegra, perque aixo volia dir que tindria un nou abillament, que, sense el més petit dubte, fóra un llampant uniforme de pirata."", 'hu': 'Mikor a kis állat feléje közeledett, kővé merevedve, mozdulatlanul ült, reménye aszerint nőtt vagy fogyott, amint a hernyó feléje vagy látszólag más irányba indult. Mikor aztán végre egy kínosan hosszú pillanatig megint a levegőbe kémlelt, és határozottan megindult Tom lába felé, hogy azon folytassa utazását, a fiú boldogan figyelte, mert ez azt jelentette, hogy új ruhát fog kapni.'}"
1873,"{'ca': ""Després vingué una processó de formigues, de cap indret particular, i s'escamparen envers llurs tasques: una d'elles batallava virilment amb una aranya morta que duia en sos braços i era cinc vegades més gran que no pas ella, i ella l'estirava tot fent un camí tot recte per amunt una soca."", 'hu': 'Természetesen ahhoz kétség sem fért, ez az új ruha csak gyönyörű kalózegyenruha lehet. Ekkor megjelent egy csapat hangya, úgy látszott, hogy a semmiből érkeztek, és nekiláttak munkájuknak.'}"
1874,"{'ca': ""Una marieta de taques brunes s'enfila al cim espadat d'una tija d'herba, i Tom es decanta a la vora d'ella i digué:"", 'hu': 'Egyik derekasan küzdött egy nálánál ötször nagyobb döglött pókkal, amelyet felfelé cipelt egy fatörzsön. Egy fekete pettyes katicabogár egy fűszál szédítően magas csúcsára kapaszkodott fel, és Tom egészen közel hajolva hozzá megszólalt: Katicabogárka, repülj haza sebten,'}"
1875,"{'ca': 'Marieta, marieta, fugiu al vostre casal.', 'hu': 'ég a házad, kisfiad vár kétségbeesetten.'}"
1876,"{'ca': ""Se us cala foc a la casa, i estan sols vostres infants. I ella emprengué el vol i se n'ana a veure-ho, cosa que no sorprengué al noi, perque sabia de qui-sap-lo temps que aquest insecte era credul quant a incendis, i ell havia posat a prova la seva simplicitat més d'una vegada."", 'hu': 'A bogárka kinyitotta szárnyát, és elrepült, hogy utánanézzen a dolognak, ami egyáltalán nem lepte meg Tomot, mert nagyon jól tudta, hogy a katicabogár roppant hiszékeny, és nemegyszer élt már vissza hasonlóképpen együgyűségével.'}"
1877,"{'ca': 'Un escarabat buiner empenyia obstinadament la seva bola, i Tom toca la bestioleta per llucar com tancava les cames contra el seu cos, fent veure que era morta.', 'hu': 'Utána egy hatalmas pattanóbogár mászott feléje, és Tom megpiszkálta, hogy lássa, hogyan húzza be a lábát, és miképp tetteti magát halottnak.'}"
1878,"{'ca': 'Els ocells feien aleshores un brau aldarull.', 'hu': 'A madarak ekkorára már mindenfelé énekeltek.'}"
1879,"{'ca': ""Un estornell, el mofeta septentrional, se atura en un arbre damunt el cap de Tom, i refila les imitacions de sos veins en un rapte de gaubança; després una cucala de veu aguda, d'un blau ardent i brillador, davalla precipitadament i s'atura damunt un branquinyol, gairebé a l'abast del noi, enravena son cap a una banda, i ulla la gent estranya amb una consumidora curiositat; un esquirol cendrós i un gros companyó de la família guineuenca passaren escapolint-se, girant-se a intervals per inspeccionar i garlar amb els minyons, perque aquells animals boscans no havien vist fins aleshores, ben segur, una cara humana, i amb prou feines sabien si havien d'espantar-se o no."", 'hu': 'Mint valami kék nyíl suhant hirtelen éles füttyel egy szajkó a fiúk közelébe, és egy ágon telepedett meg, ahonnan fejét egyik oldalra hajtva növekvő kíváncsisággal vizsgálgatta a jövevényeket. Egy szürke mókus meg egy nagy róka bukkant elő; időnként megálltak, ""beszélgettek"", mert ezek a vadállatok talán még nem is láttak emberi lényt, és nem tudták, hogy féljenek-e tőle vagy sem.'}"
1880,"{'ca': ""Tota la natura era ja desperta i moguda; llargues llances de sol atravessaren el fullatge espes d'ací d'alla, i unes quantes papallones vingueren a voleiar per l'escenari."", 'hu': 'Az egész nagy természet felébredt, és élénken nyüzsgött minden, a nap hatalmas dárdái is keresztültörtek a sűrű levélsátron, és néhány csapongó lepke röppent át a színen.'}"
1881,"{'ca': ""Tom sacseja els altres pirates, i tots plegats eixordaren l'espai amb un crit, i al cap d'un o dos minuts s'havien despullat i es percaçaven, volcant-se l'un a l'altre dins la soma aigua netíssima de l'alfac esblanqueit."", 'hu': 'Tom felkeltette a többi kalózt is. Mindnyájan egyetlen hatalmas üvöltéssel elrohantak, és egy-két perc alatt már lent voltak a fehér, homokos parton, a sekély vízben hemperegtek, veszekedtek, úszkáltak.'}"
1882,"{'ca': ""No enyoraven mica el poblet, que dormia al lluny, a l'altra banda de la majestuosa prodigalitat de l'aigua."", 'hu': 'Semmiféle vágyat nem éreztek, hogy a széles folyó túlpartján, a távolban alvó kis városkában legyenek.'}"
1883,"{'ca': ""Un corrent vagarívol o una lleu ascensió del riu se'ls n'havia emportat el rai; pero aixo no feia més que acontentar-los, perque la seva desaparició significava, com si diguéssim, cremar el pont entre ells i la civilització."", 'hu': 'Úgy látszik, éjszaka valami kóbor áramlat vagy a folyamnak enyhe áradása elsodorta kis tutajukat, de ezért csak hálásak voltak, mert a tutaj elvesztése úgy tűnt fel előttük, mintha az utolsó híd égett volna le köztük és a civilizáció között.'}"
1884,"{'ca': 'Tornaren al campament prodigiosament renovellats, alegres i famolencs; i al cap de poc flamejava altra vegada el foc de llur campament.', 'hu': 'Csodálatosan felfrissülve, a boldogságtól ragyogva és farkaséhesen jöttek vissza a táborba, és hamarosan újra felszították a tábortüzet.'}"
1885,"{'ca': ""Huck troba una font d'aigua gemada i clara ben a la vora, i els nois feren copes d'amples fulles de roure o noguera americana, i comprengueren que aquella aigua, endolcida amb un encís com el de la boscúria salvatge, seria prou bona substitució del cafe."", 'hu': 'Huck a közelben egy tiszta vizű forrást fedezett fel, és a fiúk hatalmas tölgylevelekből ivópoharat készítettek.'}"
1886,"{'ca': ""Mentre Joe tallava llenques de porc per al desdejuni, Tom i Huck li demanaren que s'esperés un instant. Se n'anaren a un reconet prometedor de la vora del riu i tiraren l'ham: gairebé immediatament en foren recompensats."", 'hu': 'Úgy vélték, hogy a friss víz, amelyet a szűz természettől kaptak, bőséges kárpótlást nyújt a reggeli kávéért.'}"
